"","taxon_id","pro_id","pro_id_representative","sample","library","pep_bin_sum","pep_bin_n"
"1985","uvig_396772","uvig_396772_28","ivig_1427_31","S3.0701.01.2X194","pepsyn",0,6
"1986","uvig_396772","uvig_396772_31","ivig_4427_28","S3.0693.01X195","pepsyn",0,6
"1987","uvig_396772","uvig_396772_31","ivig_4427_28","S3.0153.01X194","pepsyn",0,6
"1988","uvig_396772","uvig_396772_31","ivig_4427_28","SO.0491.01X194","pepsyn",0,6
"1989","uvig_396772","uvig_396772_31","ivig_4427_28","S3.0693.01.2X194","pepsyn",0,6
"1990","uvig_396772","uvig_396772_31","ivig_4427_28","S3.0701.01.2X194","pepsyn",0,6
"1991","uvig_396772","uvig_396772_43","uvig_357441_92","S3.0693.01X195","pepsyn",0,6
"1992","uvig_396772","uvig_396772_43","uvig_357441_92","S3.0153.01X194","pepsyn",0,6
"1993","uvig_396772","uvig_396772_43","uvig_357441_92","SO.0491.01X194","pepsyn",0,6
"1994","uvig_396772","uvig_396772_43","uvig_357441_92","S3.0693.01.2X194","pepsyn",0,6
"1995","uvig_396772","uvig_396772_43","uvig_357441_92","S3.0701.01.2X194","pepsyn",0,6
"1996","uvig_396772","uvig_396772_50","ivig_1427_53","S3.0693.01X195","pepsyn",0,6
"1997","uvig_396772","uvig_396772_50","ivig_1427_53","S3.0153.01X194","pepsyn",0,6
"1998","uvig_396772","uvig_396772_50","ivig_1427_53","SO.0491.01X194","pepsyn",0,6
"1999","uvig_396772","uvig_396772_50","ivig_1427_53","S3.0693.01.2X194","pepsyn",0,6
"2000","uvig_396772","uvig_396772_50","ivig_1427_53","S3.0701.01.2X194","pepsyn",0,6
"2001","uvig_396772","uvig_396772_53","ivig_1427_56","S3.0693.01X195","pepsyn",0,6
"2002","uvig_396772","uvig_396772_53","ivig_1427_56","S3.0153.01X194","pepsyn",0,6
"2003","uvig_396772","uvig_396772_53","ivig_1427_56","SO.0491.01X194","pepsyn",0,6
"2004","uvig_396772","uvig_396772_53","ivig_1427_56","S3.0693.01.2X194","pepsyn",0,6
"2005","uvig_396772","uvig_396772_53","ivig_1427_56","S3.0701.01.2X194","pepsyn",0,6
"2006","uvig_396772","uvig_396772_55","uvig_205260_38","S3.0693.01X195","pepsyn",1,6
"2007","uvig_396772","uvig_396772_55","uvig_205260_38","S3.0153.01X194","pepsyn",0,6
"2008","uvig_396772","uvig_396772_55","uvig_205260_38","SO.0491.01X194","pepsyn",0,6
"2009","uvig_396772","uvig_396772_55","uvig_205260_38","S3.0693.01.2X194","pepsyn",0,6
"2010","uvig_396772","uvig_396772_55","uvig_205260_38","S3.0701.01.2X194","pepsyn",0,6
"2011","uvig_396772","uvig_396772_57","uvig_205260_40","S3.0693.01X195","pepsyn",0,6
"2012","uvig_396772","uvig_396772_57","uvig_205260_40","S3.0153.01X194","pepsyn",1,6
"2013","uvig_396772","uvig_396772_57","uvig_205260_40","SO.0491.01X194","pepsyn",0,6
"2014","uvig_396772","uvig_396772_57","uvig_205260_40","S3.0693.01.2X194","pepsyn",0,6
"2015","uvig_396772","uvig_396772_57","uvig_205260_40","S3.0701.01.2X194","pepsyn",0,6
"2016","uvig_396772","uvig_396772_66","uvig_205260_49","S3.0693.01X195","pepsyn",0,6
"2017","uvig_396772","uvig_396772_66","uvig_205260_49","S3.0153.01X194","pepsyn",0,6
"2018","uvig_396772","uvig_396772_66","uvig_205260_49","SO.0491.01X194","pepsyn",0,6
"2019","uvig_396772","uvig_396772_66","uvig_205260_49","S3.0693.01.2X194","pepsyn",0,6
"2020","uvig_396772","uvig_396772_66","uvig_205260_49","S3.0701.01.2X194","pepsyn",0,6
"2021","uvig_396772","uvig_396772_68","uvig_205260_51","S3.0693.01X195","pepsyn",0,6
"2022","uvig_396772","uvig_396772_68","uvig_205260_51","S3.0153.01X194","pepsyn",0,6
"2023","uvig_396772","uvig_396772_68","uvig_205260_51","SO.0491.01X194","pepsyn",0,6
"2024","uvig_396772","uvig_396772_68","uvig_205260_51","S3.0693.01.2X194","pepsyn",0,6
"2025","uvig_396772","uvig_396772_68","uvig_205260_51","S3.0701.01.2X194","pepsyn",0,6
"2026","uvig_396772","uvig_396772_72","uvig_205260_55","S3.0693.01X195","pepsyn",0,6
"2027","uvig_396772","uvig_396772_72","uvig_205260_55","S3.0153.01X194","pepsyn",0,6
"2028","uvig_396772","uvig_396772_72","uvig_205260_55","SO.0491.01X194","pepsyn",0,6
"2029","uvig_396772","uvig_396772_72","uvig_205260_55","S3.0693.01.2X194","pepsyn",0,6
"2030","uvig_396772","uvig_396772_72","uvig_205260_55","S3.0701.01.2X194","pepsyn",1,6
"2031","uvig_396772","uvig_396772_90","uvig_205260_73","S3.0693.01X195","pepsyn",0,6
"2032","uvig_396772","uvig_396772_90","uvig_205260_73","S3.0153.01X194","pepsyn",0,6
"2033","uvig_396772","uvig_396772_90","uvig_205260_73","SO.0491.01X194","pepsyn",0,6
"2034","uvig_396772","uvig_396772_90","uvig_205260_73","S3.0693.01.2X194","pepsyn",0,6
"2035","uvig_396772","uvig_396772_90","uvig_205260_73","S3.0701.01.2X194","pepsyn",0,6
"2036","uvig_396772","uvig_396772_32","ivig_1427_35","S3.0693.01X195","dolphyn",1,5
"2037","uvig_396772","uvig_396772_32","ivig_1427_35","S3.0153.01X194","dolphyn",0,5
"2038","uvig_396772","uvig_396772_32","ivig_1427_35","SO.0491.01X194","dolphyn",0,5
"2039","uvig_396772","uvig_396772_32","ivig_1427_35","S3.0693.01.2X194","dolphyn",0,5
"2040","uvig_396772","uvig_396772_32","ivig_1427_35","S3.0701.01.2X194","dolphyn",1,5
"2041","uvig_396772","uvig_396772_61","uvig_205260_44","S3.0693.01X195","dolphyn",0,5
"2042","uvig_396772","uvig_396772_61","uvig_205260_44","S3.0153.01X194","dolphyn",1,5
"2043","uvig_396772","uvig_396772_61","uvig_205260_44","SO.0491.01X194","dolphyn",0,5
"2044","uvig_396772","uvig_396772_61","uvig_205260_44","S3.0693.01.2X194","dolphyn",0,5
"2045","uvig_396772","uvig_396772_61","uvig_205260_44","S3.0701.01.2X194","dolphyn",0,5
"2046","uvig_396772","uvig_396772_92","uvig_359213_22","S3.0693.01X195","dolphyn",0,5
"2047","uvig_396772","uvig_396772_92","uvig_359213_22","S3.0153.01X194","dolphyn",0,5
"2048","uvig_396772","uvig_396772_92","uvig_359213_22","SO.0491.01X194","dolphyn",0,5
"2049","uvig_396772","uvig_396772_92","uvig_359213_22","S3.0693.01.2X194","dolphyn",0,5
"2050","uvig_396772","uvig_396772_92","uvig_359213_22","S3.0701.01.2X194","dolphyn",0,5
"2051","uvig_396772","uvig_396772_100","uvig_379414_17","S3.0693.01X195","pepsyn",0,4
"2052","uvig_396772","uvig_396772_100","uvig_379414_17","S3.0153.01X194","pepsyn",0,4
"2053","uvig_396772","uvig_396772_100","uvig_379414_17","SO.0491.01X194","pepsyn",0,4
"2054","uvig_396772","uvig_396772_100","uvig_379414_17","S3.0693.01.2X194","pepsyn",0,4
"2055","uvig_396772","uvig_396772_100","uvig_379414_17","S3.0701.01.2X194","pepsyn",0,4
"2056","uvig_396772","uvig_396772_102","uvig_205260_85","S3.0693.01X195","pepsyn",0,4
"2057","uvig_396772","uvig_396772_102","uvig_205260_85","S3.0153.01X194","pepsyn",0,4
"2058","uvig_396772","uvig_396772_102","uvig_205260_85","SO.0491.01X194","pepsyn",0,4
"2059","uvig_396772","uvig_396772_102","uvig_205260_85","S3.0693.01.2X194","pepsyn",0,4
"2060","uvig_396772","uvig_396772_102","uvig_205260_85","S3.0701.01.2X194","pepsyn",0,4
"2061","uvig_396772","uvig_396772_105","uvig_357328_13","S3.0693.01X195","pepsyn",0,4
"2062","uvig_396772","uvig_396772_105","uvig_357328_13","S3.0153.01X194","pepsyn",0,4
"2063","uvig_396772","uvig_396772_105","uvig_357328_13","SO.0491.01X194","pepsyn",0,4
"2064","uvig_396772","uvig_396772_105","uvig_357328_13","S3.0693.01.2X194","pepsyn",0,4
"2065","uvig_396772","uvig_396772_105","uvig_357328_13","S3.0701.01.2X194","pepsyn",0,4
"2066","uvig_396772","uvig_396772_16","ivig_1427_19","S3.0693.01X195","dolphyn",0,4
"2067","uvig_396772","uvig_396772_16","ivig_1427_19","S3.0153.01X194","dolphyn",0,4
"2068","uvig_396772","uvig_396772_16","ivig_1427_19","SO.0491.01X194","dolphyn",0,4
"2069","uvig_396772","uvig_396772_16","ivig_1427_19","S3.0693.01.2X194","dolphyn",0,4
"2070","uvig_396772","uvig_396772_16","ivig_1427_19","S3.0701.01.2X194","dolphyn",0,4
"2071","uvig_396772","uvig_396772_21","uvig_205260_4","S3.0693.01X195","pepsyn",0,4
"2072","uvig_396772","uvig_396772_21","uvig_205260_4","S3.0153.01X194","pepsyn",0,4
"2073","uvig_396772","uvig_396772_21","uvig_205260_4","SO.0491.01X194","pepsyn",0,4
"2074","uvig_396772","uvig_396772_21","uvig_205260_4","S3.0693.01.2X194","pepsyn",0,4
"2075","uvig_396772","uvig_396772_21","uvig_205260_4","S3.0701.01.2X194","pepsyn",0,4
"2076","uvig_396772","uvig_396772_24","ivig_1427_27","S3.0693.01X195","pepsyn",0,4
"2077","uvig_396772","uvig_396772_24","ivig_1427_27","S3.0153.01X194","pepsyn",0,4
"2078","uvig_396772","uvig_396772_24","ivig_1427_27","SO.0491.01X194","pepsyn",0,4
"2079","uvig_396772","uvig_396772_24","ivig_1427_27","S3.0693.01.2X194","pepsyn",0,4
"2080","uvig_396772","uvig_396772_24","ivig_1427_27","S3.0701.01.2X194","pepsyn",0,4
"2081","uvig_396772","uvig_396772_26","ivig_1427_29","S3.0693.01X195","pepsyn",0,4
"2082","uvig_396772","uvig_396772_26","ivig_1427_29","S3.0153.01X194","pepsyn",0,4
"2083","uvig_396772","uvig_396772_26","ivig_1427_29","SO.0491.01X194","pepsyn",0,4
"2084","uvig_396772","uvig_396772_26","ivig_1427_29","S3.0693.01.2X194","pepsyn",0,4
"2085","uvig_396772","uvig_396772_26","ivig_1427_29","S3.0701.01.2X194","pepsyn",0,4
"2086","uvig_396772","uvig_396772_35","ivig_1427_38","S3.0693.01X195","pepsyn",0,4
"2087","uvig_396772","uvig_396772_35","ivig_1427_38","S3.0153.01X194","pepsyn",0,4
"2088","uvig_396772","uvig_396772_35","ivig_1427_38","SO.0491.01X194","pepsyn",1,4
"2089","uvig_396772","uvig_396772_35","ivig_1427_38","S3.0693.01.2X194","pepsyn",0,4
"2090","uvig_396772","uvig_396772_35","ivig_1427_38","S3.0701.01.2X194","pepsyn",0,4
"2091","uvig_396772","uvig_396772_39","ivig_1427_42","S3.0693.01X195","pepsyn",0,4
"2092","uvig_396772","uvig_396772_39","ivig_1427_42","S3.0153.01X194","pepsyn",0,4
"2093","uvig_396772","uvig_396772_39","ivig_1427_42","SO.0491.01X194","pepsyn",0,4
"2094","uvig_396772","uvig_396772_39","ivig_1427_42","S3.0693.01.2X194","pepsyn",0,4
"2095","uvig_396772","uvig_396772_39","ivig_1427_42","S3.0701.01.2X194","pepsyn",0,4
"2096","uvig_396772","uvig_396772_4","ivig_1427_8","S3.0693.01X195","pepsyn",0,4
"2097","uvig_396772","uvig_396772_4","ivig_1427_8","S3.0153.01X194","pepsyn",0,4
"2098","uvig_396772","uvig_396772_4","ivig_1427_8","SO.0491.01X194","pepsyn",0,4
"2099","uvig_396772","uvig_396772_4","ivig_1427_8","S3.0693.01.2X194","pepsyn",0,4
"2100","uvig_396772","uvig_396772_4","ivig_1427_8","S3.0701.01.2X194","pepsyn",0,4
"2101","uvig_396772","uvig_396772_40","ivig_1427_43","S3.0693.01X195","pepsyn",0,4
"2102","uvig_396772","uvig_396772_40","ivig_1427_43","S3.0153.01X194","pepsyn",0,4
"2103","uvig_396772","uvig_396772_40","ivig_1427_43","SO.0491.01X194","pepsyn",0,4
"2104","uvig_396772","uvig_396772_40","ivig_1427_43","S3.0693.01.2X194","pepsyn",0,4
"2105","uvig_396772","uvig_396772_40","ivig_1427_43","S3.0701.01.2X194","pepsyn",0,4
"2106","uvig_396772","uvig_396772_42","uvig_357328_8","S3.0693.01X195","dolphyn",0,4
"2107","uvig_396772","uvig_396772_42","uvig_357328_8","S3.0153.01X194","dolphyn",2,4
"2108","uvig_396772","uvig_396772_42","uvig_357328_8","SO.0491.01X194","dolphyn",1,4
"2109","uvig_396772","uvig_396772_42","uvig_357328_8","S3.0693.01.2X194","dolphyn",0,4
"2110","uvig_396772","uvig_396772_42","uvig_357328_8","S3.0701.01.2X194","dolphyn",0,4
"2111","uvig_396772","uvig_396772_5","ivig_1427_9","S3.0693.01X195","pepsyn",0,4
"2112","uvig_396772","uvig_396772_5","ivig_1427_9","S3.0153.01X194","pepsyn",1,4
"2113","uvig_396772","uvig_396772_5","ivig_1427_9","SO.0491.01X194","pepsyn",0,4
"2114","uvig_396772","uvig_396772_5","ivig_1427_9","S3.0693.01.2X194","pepsyn",0,4
"2115","uvig_396772","uvig_396772_5","ivig_1427_9","S3.0701.01.2X194","pepsyn",0,4
"2116","uvig_396772","uvig_396772_51","ivig_1427_54","S3.0693.01X195","pepsyn",0,4
"2117","uvig_396772","uvig_396772_51","ivig_1427_54","S3.0153.01X194","pepsyn",2,4
"2118","uvig_396772","uvig_396772_51","ivig_1427_54","SO.0491.01X194","pepsyn",0,4
"2119","uvig_396772","uvig_396772_51","ivig_1427_54","S3.0693.01.2X194","pepsyn",0,4
"2120","uvig_396772","uvig_396772_51","ivig_1427_54","S3.0701.01.2X194","pepsyn",0,4
"2121","uvig_396772","uvig_396772_58","uvig_205260_41","S3.0693.01X195","dolphyn",0,4
"2122","uvig_396772","uvig_396772_58","uvig_205260_41","S3.0153.01X194","dolphyn",0,4
"2123","uvig_396772","uvig_396772_58","uvig_205260_41","SO.0491.01X194","dolphyn",0,4
"2124","uvig_396772","uvig_396772_58","uvig_205260_41","S3.0693.01.2X194","dolphyn",0,4
"2125","uvig_396772","uvig_396772_58","uvig_205260_41","S3.0701.01.2X194","dolphyn",0,4
"2126","uvig_396772","uvig_396772_71","uvig_205260_54","S3.0693.01X195","pepsyn",0,4
"2127","uvig_396772","uvig_396772_71","uvig_205260_54","S3.0153.01X194","pepsyn",0,4
"2128","uvig_396772","uvig_396772_71","uvig_205260_54","SO.0491.01X194","pepsyn",0,4
"2129","uvig_396772","uvig_396772_71","uvig_205260_54","S3.0693.01.2X194","pepsyn",0,4
"2130","uvig_396772","uvig_396772_71","uvig_205260_54","S3.0701.01.2X194","pepsyn",0,4
"2131","uvig_396772","uvig_396772_73","uvig_205260_56","S3.0693.01X195","pepsyn",0,4
"2132","uvig_396772","uvig_396772_73","uvig_205260_56","S3.0153.01X194","pepsyn",0,4
"2133","uvig_396772","uvig_396772_73","uvig_205260_56","SO.0491.01X194","pepsyn",0,4
"2134","uvig_396772","uvig_396772_73","uvig_205260_56","S3.0693.01.2X194","pepsyn",0,4
"2135","uvig_396772","uvig_396772_73","uvig_205260_56","S3.0701.01.2X194","pepsyn",0,4
"2136","uvig_396772","uvig_396772_75","uvig_205260_58","S3.0693.01X195","pepsyn",0,4
"2137","uvig_396772","uvig_396772_75","uvig_205260_58","S3.0153.01X194","pepsyn",0,4
"2138","uvig_396772","uvig_396772_75","uvig_205260_58","SO.0491.01X194","pepsyn",0,4
"2139","uvig_396772","uvig_396772_75","uvig_205260_58","S3.0693.01.2X194","pepsyn",0,4
"2140","uvig_396772","uvig_396772_75","uvig_205260_58","S3.0701.01.2X194","pepsyn",0,4
"2141","uvig_396772","uvig_396772_79","uvig_205260_62","S3.0693.01X195","pepsyn",0,4
"2142","uvig_396772","uvig_396772_79","uvig_205260_62","S3.0153.01X194","pepsyn",0,4
"2143","uvig_396772","uvig_396772_79","uvig_205260_62","SO.0491.01X194","pepsyn",0,4
"2144","uvig_396772","uvig_396772_79","uvig_205260_62","S3.0693.01.2X194","pepsyn",0,4
"2145","uvig_396772","uvig_396772_79","uvig_205260_62","S3.0701.01.2X194","pepsyn",0,4
"2146","uvig_396772","uvig_396772_84","uvig_205260_67","S3.0693.01X195","pepsyn",0,4
"2147","uvig_396772","uvig_396772_84","uvig_205260_67","S3.0153.01X194","pepsyn",0,4
"2148","uvig_396772","uvig_396772_84","uvig_205260_67","SO.0491.01X194","pepsyn",0,4
"2149","uvig_396772","uvig_396772_84","uvig_205260_67","S3.0693.01.2X194","pepsyn",0,4
"2150","uvig_396772","uvig_396772_84","uvig_205260_67","S3.0701.01.2X194","pepsyn",0,4
"2151","uvig_396772","uvig_396772_87","uvig_315082_60","S3.0693.01X195","pepsyn",1,4
"2152","uvig_396772","uvig_396772_87","uvig_315082_60","S3.0153.01X194","pepsyn",0,4
"2153","uvig_396772","uvig_396772_87","uvig_315082_60","SO.0491.01X194","pepsyn",0,4
"2154","uvig_396772","uvig_396772_87","uvig_315082_60","S3.0693.01.2X194","pepsyn",0,4
"2155","uvig_396772","uvig_396772_87","uvig_315082_60","S3.0701.01.2X194","pepsyn",1,4
"2156","uvig_396772","uvig_396772_89","uvig_205260_72","S3.0693.01X195","pepsyn",0,4
"2157","uvig_396772","uvig_396772_89","uvig_205260_72","S3.0153.01X194","pepsyn",0,4
"2158","uvig_396772","uvig_396772_89","uvig_205260_72","SO.0491.01X194","pepsyn",0,4
"2159","uvig_396772","uvig_396772_89","uvig_205260_72","S3.0693.01.2X194","pepsyn",0,4
"2160","uvig_396772","uvig_396772_89","uvig_205260_72","S3.0701.01.2X194","pepsyn",0,4
"2161","uvig_396772","uvig_396772_96","uvig_205260_79","S3.0693.01X195","pepsyn",0,4
"2162","uvig_396772","uvig_396772_96","uvig_205260_79","S3.0153.01X194","pepsyn",0,4
"2163","uvig_396772","uvig_396772_96","uvig_205260_79","SO.0491.01X194","pepsyn",0,4
"2164","uvig_396772","uvig_396772_96","uvig_205260_79","S3.0693.01.2X194","pepsyn",0,4
"2165","uvig_396772","uvig_396772_96","uvig_205260_79","S3.0701.01.2X194","pepsyn",0,4
"2166","uvig_396772","uvig_396772_99","uvig_205260_82","S3.0693.01X195","pepsyn",0,4
"2167","uvig_396772","uvig_396772_99","uvig_205260_82","S3.0153.01X194","pepsyn",0,4
"2168","uvig_396772","uvig_396772_99","uvig_205260_82","SO.0491.01X194","pepsyn",0,4
"2169","uvig_396772","uvig_396772_99","uvig_205260_82","S3.0693.01.2X194","pepsyn",0,4
"2170","uvig_396772","uvig_396772_99","uvig_205260_82","S3.0701.01.2X194","pepsyn",0,4
"2171","uvig_396772","uvig_396772_27","ivig_1427_30","S3.0693.01X195","dolphyn",0,3
"2172","uvig_396772","uvig_396772_27","ivig_1427_30","S3.0153.01X194","dolphyn",0,3
"2173","uvig_396772","uvig_396772_27","ivig_1427_30","SO.0491.01X194","dolphyn",0,3
"2174","uvig_396772","uvig_396772_27","ivig_1427_30","S3.0693.01.2X194","dolphyn",0,3
"2175","uvig_396772","uvig_396772_27","ivig_1427_30","S3.0701.01.2X194","dolphyn",0,3
"2176","uvig_396772","uvig_396772_33","ivig_1427_36","S3.0693.01X195","dolphyn",0,3
"2177","uvig_396772","uvig_396772_33","ivig_1427_36","S3.0153.01X194","dolphyn",0,3
"2178","uvig_396772","uvig_396772_33","ivig_1427_36","SO.0491.01X194","dolphyn",0,3
"2179","uvig_396772","uvig_396772_33","ivig_1427_36","S3.0693.01.2X194","dolphyn",0,3
"2180","uvig_396772","uvig_396772_33","ivig_1427_36","S3.0701.01.2X194","dolphyn",0,3
"2181","uvig_396772","uvig_396772_38","ivig_1427_41","S3.0693.01X195","pepsyn",0,3
"2182","uvig_396772","uvig_396772_38","ivig_1427_41","S3.0153.01X194","pepsyn",0,3
"2183","uvig_396772","uvig_396772_38","ivig_1427_41","SO.0491.01X194","pepsyn",0,3
"2184","uvig_396772","uvig_396772_38","ivig_1427_41","S3.0693.01.2X194","pepsyn",0,3
"2185","uvig_396772","uvig_396772_38","ivig_1427_41","S3.0701.01.2X194","pepsyn",0,3
"2186","uvig_396772","uvig_396772_45","ivig_1427_48","S3.0693.01X195","pepsyn",0,3
"2187","uvig_396772","uvig_396772_45","ivig_1427_48","S3.0153.01X194","pepsyn",0,3
"2188","uvig_396772","uvig_396772_45","ivig_1427_48","SO.0491.01X194","pepsyn",0,3
"2189","uvig_396772","uvig_396772_45","ivig_1427_48","S3.0693.01.2X194","pepsyn",0,3
"2190","uvig_396772","uvig_396772_45","ivig_1427_48","S3.0701.01.2X194","pepsyn",0,3
"2191","uvig_396772","uvig_396772_54","uvig_315372_8","S3.0693.01X195","dolphyn",1,3
"2192","uvig_396772","uvig_396772_54","uvig_315372_8","S3.0153.01X194","dolphyn",0,3
"2193","uvig_396772","uvig_396772_54","uvig_315372_8","SO.0491.01X194","dolphyn",0,3
"2194","uvig_396772","uvig_396772_54","uvig_315372_8","S3.0693.01.2X194","dolphyn",1,3
"2195","uvig_396772","uvig_396772_54","uvig_315372_8","S3.0701.01.2X194","dolphyn",0,3
"2196","uvig_396772","uvig_396772_70","uvig_578788_2","S3.0693.01X195","dolphyn",0,3
"2197","uvig_396772","uvig_396772_70","uvig_578788_2","S3.0153.01X194","dolphyn",1,3
"2198","uvig_396772","uvig_396772_70","uvig_578788_2","SO.0491.01X194","dolphyn",0,3
"2199","uvig_396772","uvig_396772_70","uvig_578788_2","S3.0693.01.2X194","dolphyn",0,3
"2200","uvig_396772","uvig_396772_70","uvig_578788_2","S3.0701.01.2X194","dolphyn",0,3
"2201","uvig_396772","uvig_396772_91","uvig_205260_74","S3.0693.01X195","dolphyn",0,3
"2202","uvig_396772","uvig_396772_91","uvig_205260_74","S3.0153.01X194","dolphyn",0,3
"2203","uvig_396772","uvig_396772_91","uvig_205260_74","SO.0491.01X194","dolphyn",0,3
"2204","uvig_396772","uvig_396772_91","uvig_205260_74","S3.0693.01.2X194","dolphyn",0,3
"2205","uvig_396772","uvig_396772_91","uvig_205260_74","S3.0701.01.2X194","dolphyn",0,3
"2206","uvig_396772","uvig_396772_1","uvig_396772_1","S3.0693.01X195","pepsyn",0,2
"2207","uvig_396772","uvig_396772_1","uvig_396772_1","S3.0153.01X194","pepsyn",0,2
"2208","uvig_396772","uvig_396772_1","uvig_396772_1","SO.0491.01X194","pepsyn",0,2
"2209","uvig_396772","uvig_396772_1","uvig_396772_1","S3.0693.01.2X194","pepsyn",0,2
"2210","uvig_396772","uvig_396772_1","uvig_396772_1","S3.0701.01.2X194","pepsyn",0,2
"2211","uvig_396772","uvig_396772_10","ivig_1427_13","S3.0693.01X195","pepsyn",0,2
"2212","uvig_396772","uvig_396772_10","ivig_1427_13","S3.0153.01X194","pepsyn",0,2
"2213","uvig_396772","uvig_396772_10","ivig_1427_13","SO.0491.01X194","pepsyn",0,2
"2214","uvig_396772","uvig_396772_10","ivig_1427_13","S3.0693.01.2X194","pepsyn",0,2
"2215","uvig_396772","uvig_396772_10","ivig_1427_13","S3.0701.01.2X194","pepsyn",0,2
"2216","uvig_396772","uvig_396772_103","uvig_205260_86","S3.0693.01X195","dolphyn",1,2
"2217","uvig_396772","uvig_396772_103","uvig_205260_86","S3.0153.01X194","dolphyn",0,2
"2218","uvig_396772","uvig_396772_103","uvig_205260_86","SO.0491.01X194","dolphyn",0,2
"2219","uvig_396772","uvig_396772_103","uvig_205260_86","S3.0693.01.2X194","dolphyn",1,2
"2220","uvig_396772","uvig_396772_103","uvig_205260_86","S3.0701.01.2X194","dolphyn",0,2
"2221","uvig_396772","uvig_396772_11","ivig_1427_14","S3.0693.01X195","pepsyn",0,2
"2222","uvig_396772","uvig_396772_11","ivig_1427_14","S3.0153.01X194","pepsyn",0,2
"2223","uvig_396772","uvig_396772_11","ivig_1427_14","SO.0491.01X194","pepsyn",0,2
"2224","uvig_396772","uvig_396772_11","ivig_1427_14","S3.0693.01.2X194","pepsyn",0,2
"2225","uvig_396772","uvig_396772_11","ivig_1427_14","S3.0701.01.2X194","pepsyn",0,2
"2226","uvig_396772","uvig_396772_12","ivig_1427_15","S3.0693.01X195","pepsyn",0,2
"2227","uvig_396772","uvig_396772_12","ivig_1427_15","S3.0153.01X194","pepsyn",0,2
"2228","uvig_396772","uvig_396772_12","ivig_1427_15","SO.0491.01X194","pepsyn",0,2
"2229","uvig_396772","uvig_396772_12","ivig_1427_15","S3.0693.01.2X194","pepsyn",0,2
"2230","uvig_396772","uvig_396772_12","ivig_1427_15","S3.0701.01.2X194","pepsyn",0,2
"2231","uvig_396772","uvig_396772_14","ivig_1427_17","S3.0693.01X195","pepsyn",0,2
"2232","uvig_396772","uvig_396772_14","ivig_1427_17","S3.0153.01X194","pepsyn",0,2
"2233","uvig_396772","uvig_396772_14","ivig_1427_17","SO.0491.01X194","pepsyn",0,2
"2234","uvig_396772","uvig_396772_14","ivig_1427_17","S3.0693.01.2X194","pepsyn",0,2
"2235","uvig_396772","uvig_396772_14","ivig_1427_17","S3.0701.01.2X194","pepsyn",0,2
"2236","uvig_396772","uvig_396772_15","ivig_1427_18","S3.0693.01X195","dolphyn",0,2
"2237","uvig_396772","uvig_396772_15","ivig_1427_18","S3.0153.01X194","dolphyn",0,2
"2238","uvig_396772","uvig_396772_15","ivig_1427_18","SO.0491.01X194","dolphyn",0,2
"2239","uvig_396772","uvig_396772_15","ivig_1427_18","S3.0693.01.2X194","dolphyn",0,2
"2240","uvig_396772","uvig_396772_15","ivig_1427_18","S3.0701.01.2X194","dolphyn",0,2
"2241","uvig_396772","uvig_396772_17","uvig_250342_91","S3.0693.01X195","pepsyn",0,2
"2242","uvig_396772","uvig_396772_17","uvig_250342_91","S3.0153.01X194","pepsyn",0,2
"2243","uvig_396772","uvig_396772_17","uvig_250342_91","SO.0491.01X194","pepsyn",0,2
"2244","uvig_396772","uvig_396772_17","uvig_250342_91","S3.0693.01.2X194","pepsyn",0,2
"2245","uvig_396772","uvig_396772_17","uvig_250342_91","S3.0701.01.2X194","pepsyn",0,2
"2246","uvig_396772","uvig_396772_18","uvig_250342_90","S3.0693.01X195","dolphyn",0,2
"2247","uvig_396772","uvig_396772_18","uvig_250342_90","S3.0153.01X194","dolphyn",0,2
"2248","uvig_396772","uvig_396772_18","uvig_250342_90","SO.0491.01X194","dolphyn",0,2
"2249","uvig_396772","uvig_396772_18","uvig_250342_90","S3.0693.01.2X194","dolphyn",0,2
"2250","uvig_396772","uvig_396772_18","uvig_250342_90","S3.0701.01.2X194","dolphyn",0,2
"2251","uvig_396772","uvig_396772_19","ivig_1427_21","S3.0693.01X195","pepsyn",0,2
"2252","uvig_396772","uvig_396772_19","ivig_1427_21","S3.0153.01X194","pepsyn",0,2
"2253","uvig_396772","uvig_396772_19","ivig_1427_21","SO.0491.01X194","pepsyn",0,2
"2254","uvig_396772","uvig_396772_19","ivig_1427_21","S3.0693.01.2X194","pepsyn",0,2
"2255","uvig_396772","uvig_396772_19","ivig_1427_21","S3.0701.01.2X194","pepsyn",0,2
"2256","uvig_396772","uvig_396772_2","uvig_396772_2","S3.0693.01X195","dolphyn",1,2
"2257","uvig_396772","uvig_396772_2","uvig_396772_2","S3.0153.01X194","dolphyn",0,2
"2258","uvig_396772","uvig_396772_2","uvig_396772_2","SO.0491.01X194","dolphyn",0,2
"2259","uvig_396772","uvig_396772_2","uvig_396772_2","S3.0693.01.2X194","dolphyn",1,2
"2260","uvig_396772","uvig_396772_2","uvig_396772_2","S3.0701.01.2X194","dolphyn",0,2
"2261","uvig_396772","uvig_396772_20","ivig_4427_17","S3.0693.01X195","pepsyn",0,2
"2262","uvig_396772","uvig_396772_20","ivig_4427_17","S3.0153.01X194","pepsyn",0,2
"2263","uvig_396772","uvig_396772_20","ivig_4427_17","SO.0491.01X194","pepsyn",0,2
"2264","uvig_396772","uvig_396772_20","ivig_4427_17","S3.0693.01.2X194","pepsyn",0,2
