"","wildtypeIDs","sampleXplate","lhfc_G","lhfc_G4S"
"25670","54484-26170-33882","SMART028X194",2.24495598015741,2.91071889922703
"25672","54484-26170-33882","SMART029X195",4.58924403543783,5.00071962930888
"25674","54484-26170-33882","SMART030X194",2.48657192910706,3.12938865836666
"25678","54484-26170-33882","SMART039X195",3.25076201373052,3.44329855768079
"25680","54484-26170-33882","SMART040X195",5.12948442793464,5.28578921597077
"25682","54484-26170-33882","SMART041X195",0,2.6658383522929
"25686","54484-26170-33882","SMART050X194",3.38303341103448,4.04006435530903
"25692","54484-26170-33882","SMART057X195",3.51363281099194,3.82231709234365
"25694","54484-26170-33882","SMART062X195",3.49468772474949,4.19509446532224
"25696","54484-26170-33882","SMART066X194",2.92316158071916,3.25037449192757
"25698","54484-26170-33882","SMART070X195",0,2.95595140354215
"25700","54484-26170-33882","SMART073X195",2.52091708731103,2.69597761986794
"25702","54484-26170-33882","SMART077X195",3.55706087949309,4.23598878995717
"25704","54484-26170-33882","SMART078X194",4.14424522067556,4.89507478679297
"25706","54484-26170-33882","SMART079X195",0,2.45444744230329
"25710","54484-26170-33882","SMART081X194",4.51228705850804,4.98838968514894
"25712","54484-26170-33882","SMART084X195",0,1.65822807660353
"25714","54484-26170-33882","SMART087X194",0,1.74396880539171
"25716","54484-26170-33882","SMART088X194",4.09800452305359,4.97955733852539
"25718","54484-26170-33882","SMART091X195",0,1.95018670582257
"25720","54484-26170-33882","SMART093X195",3.17010566049877,3.55449055107528
"25722","54484-26170-33882","SMART094X194",2.27624111765444,2.71336936257981
"25724","54484-26170-33882","SMART095X195",3.43204984514492,4.12600471494997
"25726","54484-26170-33882","SMART096X194",3.61253822085721,4.14424522067556
"25728","54484-26170-33882","SMART097X195",5.40222682993855,5.91539311015669
"25730","54484-26170-33882","SMART098X194",3.72689752130146,4.54052499249456
"25732","54484-26170-33882","SMART100X195",3.0189603996732,3.7445506514844
"25734","54484-26170-33882","SMART102X194",3.5918177412708,4.62751858965185
"25738","54484-26170-33882","SMART104X194",2.04640168760164,2.26695791535089
"25740","54484-26170-33882","SMART106X195",4.23439631766986,4.54955176222508
"25742","54484-26170-33882","SMART108X195",3.93417581006928,4.78373469390433
"25746","54484-26170-33882","SMART115X195",4.6979316660694,5.31217096083657
"25750","54484-26170-33882","SMART118X195",4.47619980469113,4.95913145122914
"25752","54484-26170-33882","SMART119X194",4.56184506124972,5.28025522372963
"25754","54484-26170-33882","SMART120X194",3.54990470182335,4.0095126267054
"25756","54484-26170-33882","SMART122X195",2.87919845729804,2.87299950817169
"25758","54484-26170-33882","SMART125X195",2.63260800593535,3.45062226498968
"25762","54484-26170-33882","SMART128X195",3.31382230217715,3.69087745677661
"25764","54484-26170-33882","SMART129X195",0,1.74221902366792
"25766","54484-26170-33882","SMART136X194",5.09215383526851,5.64031005170063
"25768","54484-26170-33882","SMART137X194",4.8148636895779,5.3644327687549
"25770","54484-26170-33882","SMART147X195",2.44841554120559,2.89646427189532
"25772","54484-26170-33882","SMART150X194",2.12704052047911,3.23040906068187
"25774","54484-26170-33882","SMART151X195",3.04261585945284,3.69734353252607
"25776","54484-26170-33882","SMART155X195",0,2.93066027681028
"25778","54484-26170-33882","SMART160X194",4.27193271187681,4.79966731871218
"25780","54484-26170-33882","SMART164X194",0,2.2523438765573
"25782","54484-26170-33882","SMART170X194",2.44841554120559,3.27902974768795
"25784","54484-26170-33882","SMART171X195",0,1.99061032797322
"25786","54484-26170-33882","SMART173X195",2.52812576890798,2.8136106967627
"25788","54484-26170-33882","SMART178X194",3.57878553131686,4.40720693320418
"25790","54484-26170-33882","SMART184X195",3.70327533439767,3.63363097988346
"25792","54484-26170-33882","SMART188X194",2.57184857992181,3.51541852575218
"25794","54484-26170-33882","SMART189X195",0,1.80005827204275
"25796","54484-26170-33882","SMART198X194",2.67965072658051,3.64831784235781
"25798","54484-26170-33882","SMART203X194",2.90306858869057,3.64100137386947
"25800","54484-26170-33882","SMART204X194",3.65945064342312,4.37374241508618
"25802","54484-26170-33882","SMART215X194",3.18179681662678,3.91002100275747
"25804","54484-26170-33882","SMART232X194",3.39316520996489,4.05074092473997
"25806","54484-26170-33882","SMART235X195",0,2.09924416897602
"25808","54484-26170-33882","SMART238X195",2.46809953147162,3.11440380327149
"25812","54484-26170-33882","SMART241X194",0,2.05284085988266
"25814","54484-26170-33882","SMART242X194",3.31926399889947,3.97010321650467
"25816","54484-26170-33882","SMART247X194",4.00277736869661,4.95983310716587
"25818","54484-26170-33882","SMART258X194",4.28179184887804,5.21759526146967
"25824","54484-26170-33882","SMART267X195",4.37071287477361,4.82599104193266
"25826","54484-26170-33882","SMART269X195",4.04952151861378,4.56059114259012
"25828","54484-26170-33882","SMART271X194",4.58210624638954,5.85363823020058
"25830","54484-26170-33882","SMART277X194",0,2.11384296839717
"25834","54484-26170-33882","SMART291X195",3.93202169193483,4.26070609943733
"25836","54484-26170-33882","SMART298X195",4.75333153696861,5.11222872318484
"25838","54484-26170-33882","SMART303X195",4.02535169073515,4.67516255780813
"25840","54484-26170-33882","SMART306X195",3.72641605764266,4.42436747516341
"25842","54484-26170-33882","SMART307X195",3.72810016726722,4.28771595520264
"25844","54484-26170-33882","SMART308X195",2.52172062291072,3.51986891137965
"25846","54484-26170-33882","SMART309X194",2.67896462020711,3.26346670819608
"25848","54484-26170-33882","SMART310X194",2.58851563240702,3.22565280914722
"25850","54484-26170-33882","SMART315X194",2.93598226914822,3.8155121050473
"25852","54484-26170-33882","SMART320X195",5.39230849496828,5.96914224810349
"25854","54484-26170-33882","SMART321X194",0,1.81156209652423
"25856","54484-26170-33882","SMART323X194",2.7868613815265,3.84502813660387
"25858","54484-26170-33882","SMART325X195",4.36003661678227,5.14993336078178
"25860","54484-26170-33882","SMART331X194",3.27676730328398,3.57738907808057
"25862","54484-26170-33882","SMART332X194",4.72170800223604,5.54055741355323
"25864","54484-26170-33882","SMART336X194",4.61670342180176,5.39399111661632
"25866","54484-26170-33882","SMART341X194",3.63495111208838,4.76864865498057
"25868","54484-26170-33882","SMART348X195",3.2244602031621,3.9952606039982
"25872","54484-26170-33882","SMART357X195",3.13592890404727,3.05069383162797
"25874","54484-26170-33882","SMART360X195",3.02383370366487,3.25153660710775
"25876","54484-26170-33882","SMART369X194",2.82494395257371,3.73337469400049
"25878","54484-26170-33882","SMART370X195",4.54105824052085,5.28360973767576
"25880","54484-26170-33882","SMART371X195",2.87130219517581,2.93863268151342
"25882","54484-26170-33882","SMART372X194",4.4444144071087,4.86868763144057
"25884","54484-26170-33882","SMART376X195",3.88424062441569,4.32968015430167
"25886","54484-26170-33882","SMART384X194",2.53290284805626,3.0643250650196
"25888","54484-26170-33882","SMART391X195",3.84052700372308,4.84976206850817
"25890","54484-26170-33882","SMART397X195",3.88506282384536,4.50501830403765
"25894","54484-26170-33882","SO.0437.01X194",2.96784707006446,3.78827219799197
"25896","54484-26170-33882","SO.0456.01X195",3.38167471517329,3.62673805757609
"25898","54484-26170-33882","SO.0458.01X194",0,2.13771044980381
"25900","54484-26170-33882","SO.0479.01X195",3.3332753651767,3.65039846729565
"25902","54484-26170-33882","SO.0491.01X194",0,1.61938824328727
"25904","54484-26170-33882","SO.0665.01X194",3.2260500286162,4.07414185490458
"25906","54484-26170-33882","SO.0679.02X194",2.22678337957776,3.04356960296815
"25908","54484-26170-33882","SO.0739.01X194",2.24070968927596,3.53543685687036
"25910","54484-26170-33882","SO.0746.01X194",0,1.78674692740451
"25912","54484-26170-33882","SO.0749.01X194",2.78562833574758,3.59511807429946
"25914","54484-26170-33882","SO.0761.01X194",0,2.07944154167984
"25918","55197-25314-21455","CSC032X195",5.15871041216162,5.28589047153991
"25920","55197-25314-21455","CSC034X195",4.91647112403851,5.12414253488985
"25922","55197-25314-21455","CSC035X194",2.86105737022739,3.00518743232475
"25924","55197-25314-21455","S3.0078.01X194",3.54472035841433,3.53834721980939
"25926","55197-25314-21455","S3.0137.01X195",3.29657733253205,3.49438409638827
"25930","55197-25314-21455","S3.0149.01X195",2.01223279198639,2.34564458245449
"25932","55197-25314-21455","S3.0153.01X194",4.94492275073087,4.94968145142592
"25934","55197-25314-21455","S3.0154.01X195",2.87582197688143,3.07546724157284
"25937","55197-25314-21455","S3.0169.01X194",3.0777729838902,3.13723183582769
"25939","55197-25314-21455","S3.0171.01X194",3.8640924716706,3.47661402094691
"25941","55197-25314-21455","S3.0195.01X194",2.63332665490627,2.72981169288372
"25942","55197-25314-21455","S3.0495.01X194",4.25234496520411,3.8640924716706
"25944","55197-25314-21455","S3.0500.01X195",4.06731588983418,4.34678798258117
"25946","55197-25314-21455","S3.0521.01X195",2.52332575969195,2.64191039859766
"25948","55197-25314-21455","S3.0586.01X195",4.87137322676275,5.11619578975675
"25950","55197-25314-21455","S3.0598.01X195",2.99172425215645,3.12632184325759
"25952","55197-25314-21455","S3.0613.01X195",3.48308454113434,3.59649000482059
"25958","55197-25314-21455","S3.0630.01X195",3.89222837809997,4.05698877567833
"25960","55197-25314-21455","S3.0631.01X195",4.66494739002395,4.85662904828235
"25965","55197-25314-21455","S3.0639.01X195",3.74879794432518,3.97837238596968
"25969","55197-25314-21455","S3.0652.01X195",1.79508725932073,1.93585981320181
"25971","55197-25314-21455","S3.0657.01X194",2.93438864331294,2.67138621673062
"25973","55197-25314-21455","S3.0662.01X195",0,1.96990565461153
"25975","55197-25314-21455","S3.0665.01X194",4.30365960559978,4.08176578001524
"25977","55197-25314-21455","S3.0677.01X194",2.24495598015741,1.8099267731835
"25979","55197-25314-21455","S3.0693.01.2X194",3.64492756658475,3.69833461288469
"25981","55197-25314-21455","S3.0693.01X195",3.92927335883467,4.18859357312521
"25983","55197-25314-21455","S3.0698.01X194",1.71379792775834,0
"25985","55197-25314-21455","S3.0700.01X194",3.10816770288378,3.14415227867226
"25987","55197-25314-21455","S3.0701.01.2X194",2.25444471766611,1.8229350866965
"25991","55197-25314-21455","S3.0710.01X194",3.10009228887823,3.29026582095487
"25993","55197-25314-21455","S3.0719.01X195",2.18380155700408,2.44495233428097
"25995","55197-25314-21455","S3.0720.01X195",3.09013294897548,3.18304137185898
"25997","55197-25314-21455","S3.0723.01X195",0,1.61740608208328
"25999","55197-25314-21455","S3.0736.01X195",4.15857053452137,4.36360804914986
"26001","55197-25314-21455","S3.0748.01X194",2.29556047805708,0
"26005","55197-25314-21455","S3.0906.01X194",3.97706140160737,3.86890671435452
"26007","55197-25314-21455","SMART003X194",4.69143962114027,4.32439752183724
"26009","55197-25314-21455","SMART008X195",4.8373131210991,5.14137111608531
"26011","55197-25314-21455","SMART014X194",4.57182020630654,4.61412992735956
"26013","55197-25314-21455","SMART015X195",5.87420012694733,6.07603544855825
"26015","55197-25314-21455","SMART019X195",3.98266784499748,4.07482189573324
"26017","55197-25314-21455","SMART020X195",3.86702563949741,4.0800765904244
"26019","55197-25314-21455","SMART023X195",2.31845844215034,2.62103882411258
"26021","55197-25314-21455","SMART025X195",3.51927666972776,3.95085902921334
"26023","55197-25314-21455","SMART027X195",4.50413364181032,4.72348641280613
"26025","55197-25314-21455","SMART028X194",1.96571277635149,2.35801979988215
"26027","55197-25314-21455","SMART029X195",4.67618767322337,5.02051961617023
"26029","55197-25314-21455","SMART030X194",2.98315349134713,2.95230271562665
"26033","55197-25314-21455","SMART039X195",3.76838355522654,3.9088178744792
"26035","55197-25314-21455","SMART040X195",5.9751827145337,6.10336363960539
"26037","55197-25314-21455","SMART041X195",4.2336716274432,4.55271832598567
"26039","55197-25314-21455","SMART048X194",5.17213036629765,5.14894690989377
"26041","55197-25314-21455","SMART050X194",1.63315443905142,0
"26043","55197-25314-21455","SMART051X194",3.16800349449444,3.17010566049877
"26045","55197-25314-21455","SMART053X195",2.01490302054226,2.21484617868604
"26047","55197-25314-21455","SMART057X195",0,1.92861865194525
"26049","55197-25314-21455","SMART062X195",5.19145572476394,5.50011469984265
"26051","55197-25314-21455","SMART066X194",1.62924053973028,0
"26053","55197-25314-21455","SMART070X195",4.51415078760092,4.33349268767803
"26057","55197-25314-21455","SMART077X195",4.24405683545043,4.60836507688461
"26059","55197-25314-21455","SMART078X194",6.25367495358609,5.88993003628369
"26061","55197-25314-21455","SMART079X195",1.66581824587021,2.53449014997683
"26065","55197-25314-21455","SMART081X194",2.26695791535089,2.01623546577604
"26067","55197-25314-21455","SMART084X195",1.79175946922805,2.27212588550934
"26069","55197-25314-21455","SMART087X194",1.99333884262642,1.7509374747078
"26071","55197-25314-21455","SMART088X194",6.65297915164315,6.26110993207361
"26073","55197-25314-21455","SMART091X195",1.92424865227413,2.31352503303238
"26075","55197-25314-21455","SMART093X195",3.56501546689155,4.0705640335567
"26077","55197-25314-21455","SMART094X194",2.90087199253003,3.24298290021143
"26079","55197-25314-21455","SMART095X195",4.21049663895813,4.704110133843
"26081","55197-25314-21455","SMART096X194",2.59972232421658,2.60638654732571
"26083","55197-25314-21455","SMART097X195",6.59528858970773,6.72569368839404
"26085","55197-25314-21455","SMART098X194",5.24375557855535,5.17660160786394
"26087","55197-25314-21455","SMART100X195",3.69486152579148,4.07651997730955
"26089","55197-25314-21455","SMART102X194",5.06493406750363,5.18212057214553
"26093","55197-25314-21455","SMART104X194",4.81705054502359,4.62830060337695
"26095","55197-25314-21455","SMART106X195",2.66792241001143,2.55334381134123
"26097","55197-25314-21455","SMART108X195",4.87641795197645,5.26955774487661
"26099","55197-25314-21455","SMART110X195",0,1.82937633279936
"26101","55197-25314-21455","SMART115X195",4.97969487118962,5.31802194982237
"26105","55197-25314-21455","SMART118X195",5.67280767035677,5.66898396911351
"26107","55197-25314-21455","SMART119X194",2.96527306606928,2.96269241947579
"26109","55197-25314-21455","SMART120X194",2.39880395073459,2.54317555791198
"26111","55197-25314-21455","SMART122X195",4.97244871271101,5.13808992722715
"26113","55197-25314-21455","SMART125X195",3.88444623765791,4.24491742070147
"26115","55197-25314-21455","SMART127X194",4.71079066785178,4.5178678575853
"26117","55197-25314-21455","SMART128X195",3.36384159511839,3.55820113047182
"26121","55197-25314-21455","SMART136X194",6.12662898059514,5.86348912005414
"26123","55197-25314-21455","SMART137X194",5.01774330555563,4.87481557095372
"26125","55197-25314-21455","SMART147X195",6.06143360863302,6.13681951496735
"26127","55197-25314-21455","SMART150X194",3.44361809754611,3.50705777236163
"26129","55197-25314-21455","SMART151X195",5.47109351049846,5.52712484748668
"26131","55197-25314-21455","SMART155X195",2.07693841146172,2.43273577745909
"26133","55197-25314-21455","SMART160X194",6.6725897524406,6.32240364697957
"26135","55197-25314-21455","SMART164X194",4.13324471117966,3.99948428119814
"26137","55197-25314-21455","SMART170X194",3.56104608260405,3.02237420450041
"26139","55197-25314-21455","SMART171X195",1.70656462316482,1.68639895357023
"26141","55197-25314-21455","SMART173X195",5.96921893816066,6.02685582192825
"26143","55197-25314-21455","SMART178X194",6.36538738720627,5.79960767333069
"26145","55197-25314-21455","SMART184X195",4.78130598369496,4.96340391439082
"26147","55197-25314-21455","SMART188X194",5.87983441843656,5.69039323753718
"26149","55197-25314-21455","SMART189X195",5.24264608167757,5.5015030785213
