"taxon_id","sample_id","total_peps","score","score_norm","shape","rate","mean","variance","vir_score","virus_fc","p_val","library","plate","sample","p_val_re"
"uvig_453409","S3.0693.01",635,553.00275319794,0.870870477477071,825.955529061265,989.879818073667,0.834399806906456,0.000842930416068307,0.304739528950922,1.04370886746227,0.976038781752945,"pepsyn",195,"S3.0693.01X195",0.105672314143475
"uvig_453526","S3.0693.01",104,80.4640301108556,0.773692597219765,126.98894171642,151.847400775864,0.836293153966217,0.00550745781418172,-0.175806068698265,0.925145200041922,0.695422976444473,"pepsyn",195,"S3.0693.01X195",0.201640155440528
"uvig_505586","S3.0693.01",60,44.3523838350157,0.739206397250261,71.8684546872204,85.8777193692359,0.83686962363565,0.00974489809210564,-0.259532069346321,0.883299353176297,0.793560307622535,"pepsyn",195,"S3.0693.01X195",0.160856899096729
"uvig_506411","S3.0693.01",529,450.388394049538,0.851395829961319,683.703150850477,819.207688625074,0.83459073974022,0.00101877796232719,0.170140018891711,1.02013572571669,0.528605684156448,"pepsyn",195,"S3.0693.01X195",0.296069940110835
"uvig_509342","S3.0693.01",52,35.6032642840156,0.684678159307992,61.9753831853958,74.0429237872422,0.837019663938154,0.0113045193399342,-0.45407584076581,0.817995309795473,1.16451027409835,"pepsyn",195,"S3.0693.01X195",0.0684683285356849
"uvig_512665","S3.0693.01",59,53.0722450836964,0.899529577689769,70.629163738859,84.3950773677496,0.836887244395713,0.00991630401319495,0.331084385714789,1.07485158091911,0.590519531484501,"pepsyn",195,"S3.0693.01X195",0.256732274554772
"uvig_525990","S3.0693.01",54,39.8569525485627,0.738091713862271,64.4439641167204,76.9958148612061,0.83698009083855,0.0108704621458621,-0.250710225006862,0.881850980616272,0.764710745416797,"pepsyn",195,"S3.0693.01X195",0.171905295245193
"uvig_529959","S3.0693.01",95,75.377353878475,0.793445830299737,115.633283414735,138.253161165519,0.836387988816381,0.00604968437441401,-0.0825817918870171,0.948657609756671,0.526057139426213,"pepsyn",195,"S3.0693.01X195",0.297812457659323
"uvig_533353","S3.0693.01",450,394.402518175375,0.876450040389723,578.322954689696,692.801582262578,0.834759864146076,0.00120490467331192,0.320184399537617,1.04994271770157,0.935681194470237,"pepsyn",195,"S3.0693.01X195",0.115962830008954
"uvig_535970","S3.0693.01",46,36.4465068500966,0.792315366306447,54.5900560861988,65.2095458482608,0.837148233070463,0.0128378172578975,-0.0363880524177074,0.946445724911132,0.443327980389515,"pepsyn",195,"S3.0693.01X195",0.360306435835535
"uvig_542782","S3.0693.01",87,64.5951033477264,0.742472452272717,105.570799352352,126.208371085765,0.836480167235591,0.00662777088428754,-0.293032346274865,0.88761512986787,0.915985987912548,"pepsyn",195,"S3.0693.01X195",0.121342799990315
"uvig_552393","S3.0693.01",444,395.13219832257,0.889937383609392,570.344460570494,683.232261529766,0.834773901474566,0.0012218010601629,0.400287770880442,1.06608194391006,1.22511881122433,"pepsyn",195,"S3.0693.01X195",0.0595499208765096
"uvig_558569","S3.0693.01",408,361.120415887733,0.885099058548364,522.55437071072,625.916812123957,0.834862334081598,0.00133382315015412,0.365402642006976,1.06017366266982,1.06358521958464,"pepsyn",195,"S3.0693.01X195",0.0863803143983062
"uvig_577424","S3.0693.01",387,314.362524059449,0.812306263719507,494.74400530717,592.566264614592,0.834917603061582,0.00140898605425102,-0.0703784156477591,0.972917879250406,0.558103723344814,"pepsyn",195,"S3.0693.01X195",0.276628089058936
"uvig_577448","S3.0693.01",369,299.615488835866,0.811966094406141,470.948384293415,564.032047573771,0.834967421300326,0.00148035457363106,-0.0701320267004277,0.97245242591817,0.555540920758105,"pepsyn",195,"S3.0693.01X195",0.278265317010213
"uvig_578696","S3.0693.01",124,132.734116576411,1.07043642400331,152.343149076167,182.204913155116,0.836108897604057,0.0045888383750237,1.04140262855372,1.28025957751525,3.1731713369482,"pepsyn",195,"S3.0693.01X195",0.000671164014468207
"uvig_578788","S3.0693.01",391,481.543069672891,1.2315679531276,500.037239028517,598.913807440392,0.834906847724134,0.00139403506373032,2.15412384085399,1.47509624155643,15,"pepsyn",195,"S3.0693.01X195",1e-15
"uvig_80910","S3.0693.01",83,76.747478848192,0.924668419857735,100.551493094794,120.200774919284,0.836529491280859,0.00695943509384693,0.438145340474882,1.10536260764928,0.836171788714872,"pepsyn",195,"S3.0693.01X195",0.145823732854123
"ivig_1166","S3.0719.01",1145,284.798271284515,0.248732114658965,537.665969350549,2332.92996278864,0.230468114314009,9.87891269734143e-05,0.391124229745294,1.07924740652007,1.44972562063139,"pepsyn",195,"S3.0719.01X195",0.0355037624717394
"ivig_1427","S3.0719.01",410,101.523324315654,0.247617864184522,188.448635519452,815.649831153248,0.2310411016122,0.000283260159921238,0.322757181011803,1.07174811086274,0.790609192249505,"pepsyn",195,"S3.0719.01X195",0.161953675157993
"ivig_2154","S3.0719.01",1078,270.831246035822,0.251234922111152,505.56840578282,2193.33900975897,0.230501716120198,0.000105091695854864,0.427361260714907,1.08994816324987,1.62201352130532,"pepsyn",195,"S3.0719.01X195",0.0238773694205886
"ivig_2475","S3.0719.01",341,76.3284329715776,0.223837046837471,156.133177117706,675.479936667244,0.23114406312059,0.000342192344395947,0.0223359224377891,0.968387609941307,0.450063300621905,"pepsyn",195,"S3.0719.01X195",0.354761677152508
"ivig_2643","S3.0719.01",353,80.0852018104653,0.226870260086304,161.744172549102,699.813338190231,0.231124735300679,0.000330266261998356,0.0597360301675067,0.981592298163847,0.379754390166862,"pepsyn",195,"S3.0719.01X195",0.417105205432964
